schedule,chunksize,num_threads,loop,time
dynamic,16,2,1,0.088095
dynamic,16,2,2,0.263167
dynamic,16,2,1,0.087816
dynamic,16,2,2,0.259125
dynamic,16,2,1,0.088035
dynamic,16,2,2,0.259108
dynamic,16,3,1,0.060578
dynamic,16,3,2,0.180505
dynamic,16,3,1,0.060481
dynamic,16,3,2,0.183488
dynamic,16,3,1,0.060482
dynamic,16,3,2,0.180366
dynamic,16,3,1,0.060604
dynamic,16,3,2,0.180401
dynamic,16,3,1,0.061135
dynamic,16,3,2,0.184977
dynamic,16,3,1,0.060476
dynamic,16,3,2,0.180624
dynamic,16,3,1,0.060617
dynamic,16,3,2,0.180481
dynamic,16,3,1,0.060511
dynamic,16,3,2,0.183399
dynamic,16,3,1,0.060610
dynamic,16,3,2,0.180886
dynamic,16,3,1,0.060516
dynamic,16,3,2,0.180479
dynamic,16,3,1,0.060507
dynamic,16,3,2,0.180750
dynamic,16,3,1,0.060482
dynamic,16,3,2,0.180497
dynamic,16,3,1,0.060483
dynamic,16,3,2,0.180560
dynamic,16,3,1,0.060582
dynamic,16,3,2,0.183493
dynamic,16,3,1,0.060625
dynamic,16,3,2,0.180634
dynamic,16,6,1,0.033625
dynamic,16,6,2,0.138689
dynamic,16,6,1,0.033618
dynamic,16,6,2,0.138572
dynamic,16,6,1,0.033617
dynamic,16,6,2,0.138224
dynamic,16,6,1,0.033591
dynamic,16,6,2,0.138182
dynamic,16,6,1,0.033554
dynamic,16,6,2,0.138032
dynamic,16,6,1,0.033603
dynamic,16,6,2,0.139357
dynamic,16,6,1,0.033608
dynamic,16,6,2,0.139581
dynamic,16,6,1,0.033689
dynamic,16,6,2,0.140258
dynamic,16,6,1,0.033593
dynamic,16,6,2,0.138097
dynamic,16,6,1,0.033610
dynamic,16,6,2,0.138054
dynamic,16,6,1,0.033567
dynamic,16,6,2,0.140406
dynamic,16,6,1,0.033621
dynamic,16,6,2,0.138192
dynamic,16,6,1,0.033607
dynamic,16,6,2,0.138117
dynamic,16,6,1,0.033609
dynamic,16,6,2,0.139085
dynamic,16,6,1,0.033650
dynamic,16,6,2,0.139777
dynamic,16,12,1,0.017860
dynamic,16,12,2,0.143551
dynamic,16,12,1,0.017814
dynamic,16,12,2,0.144819
dynamic,16,12,1,0.017853
dynamic,16,12,2,0.143644
dynamic,16,12,1,0.017853
dynamic,16,12,2,0.144372
dynamic,16,12,1,0.017808
dynamic,16,12,2,0.143060
dynamic,16,12,1,0.017842
dynamic,16,12,2,0.145015
dynamic,16,12,1,0.017842
dynamic,16,12,2,0.143581
dynamic,16,12,1,0.017779
dynamic,16,12,2,0.145042
dynamic,16,12,1,0.017865
dynamic,16,12,2,0.144865
dynamic,16,12,1,0.017842
dynamic,16,12,2,0.143507
dynamic,16,12,1,0.017835
dynamic,16,12,2,0.143898
dynamic,16,12,1,0.017817
dynamic,16,12,2,0.144248
dynamic,16,12,1,0.017842
dynamic,16,12,2,0.143801
dynamic,16,12,1,0.017810
dynamic,16,12,2,0.143498
dynamic,16,12,1,0.017831
dynamic,16,12,2,0.143678
dynamic,16,24,1,0.010571
dynamic,16,24,2,0.144120
dynamic,16,24,1,0.010498
dynamic,16,24,2,0.145419
dynamic,16,24,1,0.010537
dynamic,16,24,2,0.144339
dynamic,16,24,1,0.010461
dynamic,16,24,2,0.145532
dynamic,16,24,1,0.010544
dynamic,16,24,2,0.144338
dynamic,16,24,1,0.010474
dynamic,16,24,2,0.143670
dynamic,16,24,1,0.010592
dynamic,16,24,2,0.145182
dynamic,16,24,1,0.010569
dynamic,16,24,2,0.144990
dynamic,16,24,1,0.010434
dynamic,16,24,2,0.144099
dynamic,16,24,1,0.010555
dynamic,16,24,2,0.143943
dynamic,16,24,1,0.010575
dynamic,16,24,2,0.143743
dynamic,16,24,1,0.010600
dynamic,16,24,2,0.144311
dynamic,16,24,1,0.010467
dynamic,16,24,2,0.144251
dynamic,16,24,1,0.010483
dynamic,16,24,2,0.144117
dynamic,16,24,1,0.010488
dynamic,16,24,2,0.144102
dynamic,32,1,1,0.170675
dynamic,32,1,2,0.497397
dynamic,32,1,1,0.170635
dynamic,32,1,2,0.497509
dynamic,32,1,1,0.170568
dynamic,32,1,2,0.497126
dynamic,32,1,1,0.170681
dynamic,32,1,2,0.500833
dynamic,32,1,1,0.170598
dynamic,32,1,2,0.502126
dynamic,32,1,1,0.170731
dynamic,32,1,2,0.503436
dynamic,32,1,1,0.170838
dynamic,32,1,2,0.505170
dynamic,32,1,1,0.170828
dynamic,32,1,2,0.505432
dynamic,32,1,1,0.171023
dynamic,32,1,2,0.505353
dynamic,32,1,1,0.170854
dynamic,32,1,2,0.497204
dynamic,32,1,1,0.170687
dynamic,32,1,2,0.497668
dynamic,32,1,1,0.170576
dynamic,32,1,2,0.498212
dynamic,32,1,1,0.170651
dynamic,32,1,2,0.499146
dynamic,32,1,1,0.170700
dynamic,32,1,2,0.500782
dynamic,32,1,1,0.170752
dynamic,32,1,2,0.501241
dynamic,32,2,1,0.087842
dynamic,32,2,2,0.259075
dynamic,32,2,1,0.087835
dynamic,32,2,2,0.259092
dynamic,32,2,1,0.087832
dynamic,32,2,2,0.258905
dynamic,32,2,1,0.087987
dynamic,32,2,2,0.258815
dynamic,32,2,1,0.087903
dynamic,32,2,2,0.263058
dynamic,32,2,1,0.087833
dynamic,32,2,2,0.259715
dynamic,32,2,1,0.087856
dynamic,32,2,2,0.258834
dynamic,32,2,1,0.087880
dynamic,32,2,2,0.258903
dynamic,32,2,1,0.090867
dynamic,32,2,2,0.272722
dynamic,32,2,1,0.087880
dynamic,32,2,2,0.262153
dynamic,32,2,1,0.087829
dynamic,32,2,2,0.258983
dynamic,32,2,1,0.087820
dynamic,32,2,2,0.258758
dynamic,32,2,1,0.088149
dynamic,32,2,2,0.262818
dynamic,32,2,1,0.088052
dynamic,32,2,2,0.262966
dynamic,32,2,1,0.087836
dynamic,32,2,2,0.259115
dynamic,32,3,1,0.060634
dynamic,32,3,2,0.235738
dynamic,32,3,1,0.060618
dynamic,32,3,2,0.239183
dynamic,32,3,1,0.060618
dynamic,32,3,2,0.237051
dynamic,32,3,1,0.060505
dynamic,32,3,2,0.235419
dynamic,32,3,1,0.060516
dynamic,32,3,2,0.235552
dynamic,32,3,1,0.060499
dynamic,32,3,2,0.239253
dynamic,32,3,1,0.060505
dynamic,32,3,2,0.235593
dynamic,32,3,1,0.060486
dynamic,32,3,2,0.235084
dynamic,32,3,1,0.060616
dynamic,32,3,2,0.239218
dynamic,32,3,1,0.060492
dynamic,32,3,2,0.238858
dynamic,32,3,1,0.060519
dynamic,32,3,2,0.237011
dynamic,32,3,1,0.060686
dynamic,32,3,2,0.238963
dynamic,32,3,1,0.060524
dynamic,32,3,2,0.237426
dynamic,32,3,1,0.060515
dynamic,32,3,2,0.235248
dynamic,32,3,1,0.060604
dynamic,32,3,2,0.238989
dynamic,32,6,1,0.033660
dynamic,32,6,2,0.263301
dynamic,32,6,1,0.033642
dynamic,32,6,2,0.259026
dynamic,32,6,1,0.033584
dynamic,32,6,2,0.258713
dynamic,32,6,1,0.033728
dynamic,32,6,2,0.263052
dynamic,32,6,1,0.033589
dynamic,32,6,2,0.260272
dynamic,32,6,1,0.033582
dynamic,32,6,2,0.258864
dynamic,32,6,1,0.033702
dynamic,32,6,2,0.259186
dynamic,32,6,1,0.033595
dynamic,32,6,2,0.261517
dynamic,32,6,1,0.033612
dynamic,32,6,2,0.261290
dynamic,32,6,1,0.033556
dynamic,32,6,2,0.258796
dynamic,32,6,1,0.033659
dynamic,32,6,2,0.262998
dynamic,32,6,1,0.033542
dynamic,32,6,2,0.259121
dynamic,32,6,1,0.033623
dynamic,32,6,2,0.259578
dynamic,32,6,1,0.033680
dynamic,32,6,2,0.259249
dynamic,32,6,1,0.033634
dynamic,32,6,2,0.261090
dynamic,32,12,1,0.017896
dynamic,32,12,2,0.268034
dynamic,32,12,1,0.017853
dynamic,32,12,2,0.267804
dynamic,32,12,1,0.017934
dynamic,32,12,2,0.270599
dynamic,32,12,1,0.017883
dynamic,32,12,2,0.270216
dynamic,32,12,1,0.017946
dynamic,32,12,2,0.269637
dynamic,32,12,1,0.017893
dynamic,32,12,2,0.270617
dynamic,32,12,1,0.017885
dynamic,32,12,2,0.271482
dynamic,32,12,1,0.017887
dynamic,32,12,2,0.270646
dynamic,32,12,1,0.017898
dynamic,32,12,2,0.271386
dynamic,32,12,1,0.017911
dynamic,32,12,2,0.268866
dynamic,32,12,1,0.017903
dynamic,32,12,2,0.270866
dynamic,32,12,1,0.017903
dynamic,32,12,2,0.268494
dynamic,32,12,1,0.017931
dynamic,32,12,2,0.268524
dynamic,32,12,1,0.018032
dynamic,32,12,2,0.270445
dynamic,32,12,1,0.017939
dynamic,32,12,2,0.271900
dynamic,32,24,1,0.018431
dynamic,32,24,2,0.269668
dynamic,32,24,1,0.018585
dynamic,32,24,2,0.270312
dynamic,32,24,1,0.018612
dynamic,32,24,2,0.269641
dynamic,32,24,1,0.018603
dynamic,32,24,2,0.271607
dynamic,32,24,1,0.018831
dynamic,32,24,2,0.269369
dynamic,32,24,1,0.018647
dynamic,32,24,2,0.270944
dynamic,32,24,1,0.018707
dynamic,32,24,2,0.271438
dynamic,32,24,1,0.018526
dynamic,32,24,2,0.270174
dynamic,32,24,1,0.018654
dynamic,32,24,2,0.269383
dynamic,32,24,1,0.018558
dynamic,32,24,2,0.271158
dynamic,32,24,1,0.018611
dynamic,32,24,2,0.270633
dynamic,32,24,1,0.018571
dynamic,32,24,2,0.269747
dynamic,32,24,1,0.018626
dynamic,32,24,2,0.270443
dynamic,32,24,1,0.018594
dynamic,32,24,2,0.270838
dynamic,32,24,1,0.018613
dynamic,32,24,2,0.270268
dynamic,64,1,1,0.170599
dynamic,64,1,2,0.496773
dynamic,64,1,1,0.170574
dynamic,64,1,2,0.497273
dynamic,64,1,1,0.170655
dynamic,64,1,2,0.498900
dynamic,64,1,1,0.170520
dynamic,64,1,2,0.503635
dynamic,64,1,1,0.170648
dynamic,64,1,2,0.503957
dynamic,64,1,1,0.170732
dynamic,64,1,2,0.505022
dynamic,64,1,1,0.170884
dynamic,64,1,2,0.505153
dynamic,64,1,1,0.170883
dynamic,64,1,2,0.505714
dynamic,64,1,1,0.170848
dynamic,64,1,2,0.505546
dynamic,64,1,1,0.170752
dynamic,64,1,2,0.497411
dynamic,64,1,1,0.170784
dynamic,64,1,2,0.496934
dynamic,64,1,1,0.170616
dynamic,64,1,2,0.497078
dynamic,64,1,1,0.170648
dynamic,64,1,2,0.497183
dynamic,64,1,1,0.170525
dynamic,64,1,2,0.496576
dynamic,64,1,1,0.170578
dynamic,64,1,2,0.497895
dynamic,64,2,1,0.087780
dynamic,64,2,2,0.293643
dynamic,64,2,1,0.088115
dynamic,64,2,2,0.293763
dynamic,64,2,1,0.087988
dynamic,64,2,2,0.293582
dynamic,64,2,1,0.087828
dynamic,64,2,2,0.293781
dynamic,64,2,1,0.087700
dynamic,64,2,2,0.291061
dynamic,64,2,1,0.087765
dynamic,64,2,2,0.289156
dynamic,64,2,1,0.088137
dynamic,64,2,2,0.293712
dynamic,64,2,1,0.087847
dynamic,64,2,2,0.289382
dynamic,64,2,1,0.087797
dynamic,64,2,2,0.294312
dynamic,64,2,1,0.087749
dynamic,64,2,2,0.291900
dynamic,64,2,1,0.087723
dynamic,64,2,2,0.289785
dynamic,64,2,1,0.088149
dynamic,64,2,2,0.294391
dynamic,64,2,1,0.091721
dynamic,64,2,2,0.298408
dynamic,64,2,1,0.087911
dynamic,64,2,2,0.293864
dynamic,64,2,1,0.087715
dynamic,64,2,2,0.293711
dynamic,64,3,1,0.060420
dynamic,64,3,2,0.297795
dynamic,64,3,1,0.060716
dynamic,64,3,2,0.302722
dynamic,64,3,1,0.060422
dynamic,64,3,2,0.297841
dynamic,64,3,1,0.060536
dynamic,64,3,2,0.304413
dynamic,64,3,1,0.060419
dynamic,64,3,2,0.302346
dynamic,64,3,1,0.060787
dynamic,64,3,2,0.302516
dynamic,64,3,1,0.060502
dynamic,64,3,2,0.297824
dynamic,64,3,1,0.060417
dynamic,64,3,2,0.302708
dynamic,64,3,1,0.060712
dynamic,64,3,2,0.298943
dynamic,64,3,1,0.060442
dynamic,64,3,2,0.302391
dynamic,64,3,1,0.060484
dynamic,64,3,2,0.297737
dynamic,64,3,1,0.060554
dynamic,64,3,2,0.303017
dynamic,64,3,1,0.060739
dynamic,64,3,2,0.302716
dynamic,64,3,1,0.060413
dynamic,64,3,2,0.302508
dynamic,64,3,1,0.060718
dynamic,64,3,2,0.298330
dynamic,64,6,1,0.033480
dynamic,64,6,2,0.328068
dynamic,64,6,1,0.033668
dynamic,64,6,2,0.332114
dynamic,64,6,1,0.033507
dynamic,64,6,2,0.329492
dynamic,64,6,1,0.033490
dynamic,64,6,2,0.328084
dynamic,64,6,1,0.033473
dynamic,64,6,2,0.327942
dynamic,64,6,1,0.033575
dynamic,64,6,2,0.333016
dynamic,64,6,1,0.033470
dynamic,64,6,2,0.331425
dynamic,64,6,1,0.033450
dynamic,64,6,2,0.328671
dynamic,64,6,1,0.033676
dynamic,64,6,2,0.333972
dynamic,64,6,1,0.033493
dynamic,64,6,2,0.327544
dynamic,64,6,1,0.033497
dynamic,64,6,2,0.333230
dynamic,64,6,1,0.033506
dynamic,64,6,2,0.332250
dynamic,64,6,1,0.033479
dynamic,64,6,2,0.327929
dynamic,64,6,1,0.033495
dynamic,64,6,2,0.328146
dynamic,64,6,1,0.033593
dynamic,64,6,2,0.332998
dynamic,64,12,1,0.034439
dynamic,64,12,2,0.344550
dynamic,64,12,1,0.034480
dynamic,64,12,2,0.341296
dynamic,64,12,1,0.034515
dynamic,64,12,2,0.341515
dynamic,64,12,1,0.034469
dynamic,64,12,2,0.342538
dynamic,64,12,1,0.034467
dynamic,64,12,2,0.342782
dynamic,64,12,1,0.034572
dynamic,64,12,2,0.344403
dynamic,64,12,1,0.034475
dynamic,64,12,2,0.342890
dynamic,64,12,1,0.034517
dynamic,64,12,2,0.342106
dynamic,64,12,1,0.034511
dynamic,64,12,2,0.341429
dynamic,64,12,1,0.034463
dynamic,64,12,2,0.343476
dynamic,64,12,1,0.034464
dynamic,64,12,2,0.344280
dynamic,64,12,1,0.034453
dynamic,64,12,2,0.342655
dynamic,64,12,1,0.034516
dynamic,64,12,2,0.341141
dynamic,64,12,1,0.034587
dynamic,64,12,2,0.343467
dynamic,64,12,1,0.034523
dynamic,64,12,2,0.340467
dynamic,64,24,1,0.035352
dynamic,64,24,2,0.344886
dynamic,64,24,1,0.035338
dynamic,64,24,2,0.344511
dynamic,64,24,1,0.035411
dynamic,64,24,2,0.343109
dynamic,64,24,1,0.035327
dynamic,64,24,2,0.341908
dynamic,64,24,1,0.035359
dynamic,64,24,2,0.341283
dynamic,64,24,1,0.035252
dynamic,64,24,2,0.342815
dynamic,64,24,1,0.035326
dynamic,64,24,2,0.344732
dynamic,64,24,1,0.035341
dynamic,64,24,2,0.343559
dynamic,64,24,1,0.035410
dynamic,64,24,2,0.342269
dynamic,64,24,1,0.035304
dynamic,64,24,2,0.341505
dynamic,64,24,1,0.035514
dynamic,64,24,2,0.342000
dynamic,64,24,1,0.035330
dynamic,64,24,2,0.344736
dynamic,64,24,1,0.035328
dynamic,64,24,2,0.342886
dynamic,64,24,1,0.035165
dynamic,64,24,2,0.340648
dynamic,64,24,1,0.035420
dynamic,64,24,2,0.343066
guided,1,1,1,0.170889
guided,1,1,2,0.505305
guided,1,1,1,0.170757
guided,1,1,2,0.497118
guided,1,1,1,0.170655
guided,1,1,2,0.496990
guided,1,1,1,0.170570
guided,1,1,2,0.497326
guided,1,1,1,0.170489
guided,1,1,2,0.498756
guided,1,1,1,0.170302
guided,1,1,2,0.500482
guided,1,1,1,0.170538
guided,1,1,2,0.501564
guided,1,1,1,0.170584
guided,1,1,2,0.501522
guided,1,1,1,0.170566
guided,1,1,2,0.503614
guided,1,1,1,0.170628
guided,1,1,2,0.505661
guided,1,1,1,0.170732
guided,1,1,2,0.504048
guided,1,1,1,0.170828
guided,1,1,2,0.505194
guided,1,1,1,0.170738
guided,1,1,2,0.497082
guided,1,1,1,0.170246
guided,1,1,2,0.496792
guided,1,1,1,0.170573
guided,1,1,2,0.498027
guided,1,2,1,0.087701
guided,1,2,2,0.369726
guided,1,2,1,0.088481
guided,1,2,2,0.370626
guided,1,2,1,0.087699
guided,1,2,2,0.365183
guided,1,2,1,0.087733
guided,1,2,2,0.365656
guided,1,2,1,0.087804
guided,1,2,2,0.371565
guided,1,2,1,0.087674
guided,1,2,2,0.371150
guided,1,2,1,0.087691
guided,1,2,2,0.367011
guided,1,2,1,0.087691
guided,1,2,2,0.365486
guided,1,2,1,0.087706
guided,1,2,2,0.365301
guided,1,2,1,0.087692
guided,1,2,2,0.365247
guided,1,2,1,0.087791
guided,1,2,2,0.365472
guided,1,2,1,0.087679
guided,1,2,2,0.370789
guided,1,2,1,0.087976
guided,1,2,2,0.371605
guided,1,2,1,0.087722
guided,1,2,2,0.371441
guided,1,2,1,0.087711
guided,1,2,2,0.372601
guided,1,3,1,0.060396
guided,1,3,2,0.345148
guided,1,3,1,0.060533
guided,1,3,2,0.344618
guided,1,3,1,0.060481
guided,1,3,2,0.349995
guided,1,3,1,0.060534
guided,1,3,2,0.350599
guided,1,3,1,0.060412
guided,1,3,2,0.350760
guided,1,3,1,0.060400
guided,1,3,2,0.345720
guided,1,3,1,0.060392
guided,1,3,2,0.345198
guided,1,3,1,0.060504
guided,1,3,2,0.350550
guided,1,3,1,0.060421
guided,1,3,2,0.350216
guided,1,3,1,0.060521
guided,1,3,2,0.344745
guided,1,3,1,0.061119
guided,1,3,2,0.364305
guided,1,3,1,0.060425
guided,1,3,2,0.347367
guided,1,3,1,0.060416
guided,1,3,2,0.345152
guided,1,3,1,0.060416
guided,1,3,2,0.350185
guided,1,3,1,0.060673
guided,1,3,2,0.353112
guided,1,6,1,0.033580
guided,1,6,2,0.323951
guided,1,6,1,0.033545
guided,1,6,2,0.319121
guided,1,6,1,0.033580
guided,1,6,2,0.322658
guided,1,6,1,0.033568
guided,1,6,2,0.319235
guided,1,6,1,0.033607
guided,1,6,2,0.324340
guided,1,6,1,0.033586
guided,1,6,2,0.320630
guided,1,6,1,0.033574
guided,1,6,2,0.319503
guided,1,6,1,0.033648
guided,1,6,2,0.319047
guided,1,6,1,0.033577
guided,1,6,2,0.324550
guided,1,6,1,0.033587
guided,1,6,2,0.323183
guided,1,6,1,0.033566
guided,1,6,2,0.319215
guided,1,6,1,0.033578
guided,1,6,2,0.319107
guided,1,6,1,0.033623
guided,1,6,2,0.324562
guided,1,6,1,0.033552
guided,1,6,2,0.321539
guided,1,6,1,0.033565
guided,1,6,2,0.319848
guided,1,12,1,0.018016
guided,1,12,2,0.270157
guided,1,12,1,0.018021
guided,1,12,2,0.270979
guided,1,12,1,0.018043
guided,1,12,2,0.271660
guided,1,12,1,0.018049
guided,1,12,2,0.269578
guided,1,12,1,0.018023
guided,1,12,2,0.268739
guided,1,12,1,0.018016
guided,1,12,2,0.271023
guided,1,12,1,0.018034
guided,1,12,2,0.269439
guided,1,12,1,0.018043
guided,1,12,2,0.269510
guided,1,12,1,0.018072
guided,1,12,2,0.270797
guided,1,12,1,0.018035
guided,1,12,2,0.270819
guided,1,12,1,0.018002
guided,1,12,2,0.267939
guided,1,12,1,0.018018
guided,1,12,2,0.271117
guided,1,12,1,0.018047
guided,1,12,2,0.272095
guided,1,12,1,0.018028
guided,1,12,2,0.270130
guided,1,12,1,0.018022
guided,1,12,2,0.269228
guided,1,24,1,0.011365
guided,1,24,2,0.135324
guided,1,24,1,0.011379
guided,1,24,2,0.136077
guided,1,24,1,0.011319
guided,1,24,2,0.134708
guided,1,24,1,0.011382
guided,1,24,2,0.136077
guided,1,24,1,0.011233
guided,1,24,2,0.134869
guided,1,24,1,0.011320
guided,1,24,2,0.136205
guided,1,24,1,0.011276
guided,1,24,2,0.134802
guided,1,24,1,0.011388
guided,1,24,2,0.135342
guided,1,24,1,0.011289
guided,1,24,2,0.135946
guided,1,24,1,0.011453
guided,1,24,2,0.134440
guided,1,24,1,0.011439
guided,1,24,2,0.135317
guided,1,24,1,0.011446
guided,1,24,2,0.134699
guided,1,24,1,0.011258
guided,1,24,2,0.135346
guided,1,24,1,0.011354
guided,1,24,2,0.134528
guided,1,24,1,0.011379
guided,1,24,2,0.134893
guided,2,1,1,0.170869
guided,2,1,2,0.505482
guided,2,1,1,0.170811
guided,2,1,2,0.505387
guided,2,1,1,0.170723
guided,2,1,2,0.497114
guided,2,1,1,0.170569
guided,2,1,2,0.497291
guided,2,1,1,0.170321
guided,2,1,2,0.497315
guided,2,1,1,0.170548
guided,2,1,2,0.498087
guided,2,1,1,0.170580
guided,2,1,2,0.501095
guided,2,1,1,0.170500
guided,2,1,2,0.502489
guided,2,1,1,0.170671
guided,2,1,2,0.504678
guided,2,1,1,0.170652
guided,2,1,2,0.504244
guided,2,1,1,0.170757
guided,2,1,2,0.505687
guided,2,1,1,0.170820
guided,2,1,2,0.504909
guided,2,1,1,0.170799
guided,2,1,2,0.505660
guided,2,1,1,0.170704
guided,2,1,2,0.496897
guided,2,1,1,0.170552
guided,2,1,2,0.497487
guided,2,2,1,0.087680
guided,2,2,2,0.369154
guided,2,2,1,0.087711
guided,2,2,2,0.365533
guided,2,2,1,0.087763
guided,2,2,2,0.365636
guided,2,2,1,0.087850
guided,2,2,2,0.371544
guided,2,2,1,0.088097
guided,2,2,2,0.374663
guided,2,2,1,0.087698
guided,2,2,2,0.369393
guided,2,2,1,0.087938
guided,2,2,2,0.365932
guided,2,2,1,0.087711
guided,2,2,2,0.371086
guided,2,2,1,0.087718
guided,2,2,2,0.371316
guided,2,2,1,0.087862
guided,2,2,2,0.371011
guided,2,2,1,0.087785
guided,2,2,2,0.365600
guided,2,2,1,0.088605
guided,2,2,2,0.374486
guided,2,2,1,0.087797
guided,2,2,2,0.371567
guided,2,2,1,0.087791
guided,2,2,2,0.384095
guided,2,2,1,0.087709
guided,2,2,2,0.368468
guided,2,3,1,0.060403
guided,2,3,2,0.345603
guided,2,3,1,0.060408
guided,2,3,2,0.350110
guided,2,3,1,0.060404
guided,2,3,2,0.344789
guided,2,3,1,0.060939
guided,2,3,2,0.347899
guided,2,3,1,0.060489
guided,2,3,2,0.351943
guided,2,3,1,0.060405
guided,2,3,2,0.350506
guided,2,3,1,0.060406
guided,2,3,2,0.346222
guided,2,3,1,0.060398
guided,2,3,2,0.345059
guided,2,3,1,0.060536
guided,2,3,2,0.350266
guided,2,3,1,0.060526
guided,2,3,2,0.345032
guided,2,3,1,0.060468
guided,2,3,2,0.350895
guided,2,3,1,0.060398
guided,2,3,2,0.347983
guided,2,3,1,0.060421
guided,2,3,2,0.345593
guided,2,3,1,0.060408
guided,2,3,2,0.345038
guided,2,3,1,0.060449
guided,2,3,2,0.344734
guided,2,6,1,0.033520
guided,2,6,2,0.324348
guided,2,6,1,0.033512
guided,2,6,2,0.321695
guided,2,6,1,0.033552
guided,2,6,2,0.319018
guided,2,6,1,0.033541
guided,2,6,2,0.323198
guided,2,6,1,0.033523
guided,2,6,2,0.319735
guided,2,6,1,0.033582
guided,2,6,2,0.324315
guided,2,6,1,0.033534
guided,2,6,2,0.320895
guided,2,6,1,0.033536
guided,2,6,2,0.319040
guided,2,6,1,0.033532
guided,2,6,2,0.319139
guided,2,6,1,0.033524
guided,2,6,2,0.325082
guided,2,6,1,0.033558
guided,2,6,2,0.319016
guided,2,6,1,0.033532
guided,2,6,2,0.323954
guided,2,6,1,0.033566
guided,2,6,2,0.319593
guided,2,6,1,0.033544
guided,2,6,2,0.320443
guided,2,6,1,0.033565
guided,2,6,2,0.322598
guided,2,12,1,0.017903
guided,2,12,2,0.272179
guided,2,12,1,0.017908
guided,2,12,2,0.271521
guided,2,12,1,0.017889
guided,2,12,2,0.270997
guided,2,12,1,0.017920
guided,2,12,2,0.268806
guided,2,12,1,0.017915
guided,2,12,2,0.268867
guided,2,12,1,0.017924
guided,2,12,2,0.271425
guided,2,12,1,0.017922
guided,2,12,2,0.269127
guided,2,12,1,0.017914
guided,2,12,2,0.269218
guided,2,12,1,0.017899
guided,2,12,2,0.269214
guided,2,12,1,0.017915
guided,2,12,2,0.271237
guided,2,12,1,0.017938
guided,2,12,2,0.268665
guided,2,12,1,0.017928
guided,2,12,2,0.269350
guided,2,12,1,0.017888
guided,2,12,2,0.271030
guided,2,12,1,0.017896
guided,2,12,2,0.269769
guided,2,12,1,0.017885
guided,2,12,2,0.268272
guided,2,24,1,0.010922
guided,2,24,2,0.134605
guided,2,24,1,0.010864
guided,2,24,2,0.135145
guided,2,24,1,0.010877
guided,2,24,2,0.134681
guided,2,24,1,0.010874
guided,2,24,2,0.136147
guided,2,24,1,0.010846
guided,2,24,2,0.134741
guided,2,24,1,0.010879
guided,2,24,2,0.135514
guided,2,24,1,0.010867
guided,2,24,2,0.135286
guided,2,24,1,0.010892
guided,2,24,2,0.134712
guided,2,24,1,0.010822
guided,2,24,2,0.136318
guided,2,24,1,0.010920
guided,2,24,2,0.135594
guided,2,24,1,0.010838
guided,2,24,2,0.135505
guided,2,24,1,0.010888
guided,2,24,2,0.134877
guided,2,24,1,0.010851
guided,2,24,2,0.134752
guided,2,24,1,0.010866
guided,2,24,2,0.136490
guided,2,24,1,0.010913
guided,2,24,2,0.135788
guided,4,1,1,0.170418
guided,4,1,2,0.499167
guided,4,1,1,0.170578
guided,4,1,2,0.512840
guided,4,1,1,0.170532
guided,4,1,2,0.501275
guided,4,1,1,0.170679
guided,4,1,2,0.503382
guided,4,1,1,0.170676
guided,4,1,2,0.505238
guided,4,1,1,0.170704
guided,4,1,2,0.505298
guided,4,1,1,0.178498
guided,4,1,2,0.528870
guided,4,1,1,0.170760
guided,4,1,2,0.497038
guided,4,1,1,0.170588
guided,4,1,2,0.497130
guided,4,1,1,0.170601
guided,4,1,2,0.498738
guided,4,1,1,0.170518
guided,4,1,2,0.500970
guided,4,1,1,0.170591
guided,4,1,2,0.502693
guided,4,1,1,0.170606
guided,4,1,2,0.504404
guided,4,1,1,0.170915
guided,4,1,2,0.505616
guided,4,1,1,0.170820
guided,4,1,2,0.505300
guided,4,2,1,0.087867
guided,4,2,2,0.365369
guided,4,2,1,0.087845
guided,4,2,2,0.371475
guided,4,2,1,0.088566
guided,4,2,2,0.374506
guided,4,2,1,0.087848
guided,4,2,2,0.371713
guided,4,2,1,0.087976
guided,4,2,2,0.372970
guided,4,2,1,0.087671
guided,4,2,2,0.367110
guided,4,2,1,0.087672
guided,4,2,2,0.365325
guided,4,2,1,0.087915
guided,4,2,2,0.370955
guided,4,2,1,0.087684
guided,4,2,2,0.370984
guided,4,2,1,0.087667
guided,4,2,2,0.365080
guided,4,2,1,0.088107
guided,4,2,2,0.365362
guided,4,2,1,0.093388
guided,4,2,2,0.390729
guided,4,2,1,0.088084
guided,4,2,2,0.371655
guided,4,2,1,0.087690
guided,4,2,2,0.373144
guided,4,2,1,0.087695
guided,4,2,2,0.367112
guided,4,3,1,0.060367
guided,4,3,2,0.350446
guided,4,3,1,0.060352
guided,4,3,2,0.345305
guided,4,3,1,0.060432
guided,4,3,2,0.344853
guided,4,3,1,0.060539
guided,4,3,2,0.350743
guided,4,3,1,0.060989
guided,4,3,2,0.353782
guided,4,3,1,0.060378
guided,4,3,2,0.350401
guided,4,3,1,0.060391
guided,4,3,2,0.345365
guided,4,3,1,0.060387
guided,4,3,2,0.350200
guided,4,3,1,0.060397
guided,4,3,2,0.344863
guided,4,3,1,0.060439
guided,4,3,2,0.350563
guided,4,3,1,0.060411
guided,4,3,2,0.351172
guided,4,3,1,0.060393
